user_id,n_fake_sites,n_fact_sites,n_total_sites
14155986,1,0,1
14164268,1,0,1
14165525,1,3,4
14165779,1,1,2
14173901,1,0,1
14177553,1,2,3
14178288,1,1,2
14187282,1,2,3
14190796,1,0,1
14191589,1,2,3
14199108,1,0,1
14206388,1,1,2
14207017,1,1,2
14207890,1,0,1
14215322,1,2,3
14218312,1,1,2
14222126,1,0,1
14229632,1,2,3
14233285,1,0,1
14237677,1,2,3
14239907,1,0,1
14246644,1,1,2
14249833,1,0,1
14250908,1,1,2
14254343,1,1,2
14255402,1,0,1
14259241,1,1,2
14270650,1,2,3
14272512,1,1,2
14276654,1,2,3
14285065,1,3,4
14288037,1,0,1
14293032,1,1,2
14295607,1,2,3
14297041,1,2,3
14300123,1,1,2
14301229,1,0,1
14304887,1,0,1
14313898,1,0,1
14325452,1,3,4
14326865,1,2,3
14327247,1,1,2
14327678,1,0,1
14328069,1,1,2
14329662,1,0,1
14338274,1,2,3
14340761,1,0,1
14347014,1,2,3
14348670,1,0,1
14360516,1,3,4
14364337,1,4,5
14365762,1,1,2
14365764,1,1,2
14365983,1,1,2
14376406,1,0,1
14381877,1,0,1
14383251,1,0,1
14391550,1,1,2
14395910,1,1,2
14398647,1,1,2
14400534,1,0,1
14402269,1,3,4
14404082,1,0,1
14412533,1,1,2
14414872,1,0,1
14415005,1,1,2
14417310,1,3,4
14425179,1,3,4
14429755,1,1,2
14432950,1,0,1
14434298,1,1,2
14445681,1,0,1
14447840,1,0,1
14453704,1,2,3
14458518,1,0,1
14468118,1,1,2
14475067,1,2,3
14475647,1,1,2
14485322,1,3,4
14485579,1,1,2
14485802,1,0,1
14497413,1,0,1
14502380,1,0,1
14503633,1,1,2
14513100,1,0,1
14525172,1,1,2
14526041,1,1,2
14526194,1,0,1
14526858,1,0,1
14526877,1,2,3
14531651,1,0,1
14534382,1,3,4
14536430,1,0,1
14538268,1,4,5
14541872,1,0,1
14542976,1,0,1
14544571,1,0,1
14547309,1,1,2
14548890,1,1,2
14549486,1,3,4
14551462,1,2,3
14552965,1,0,1
14554959,1,3,4
14558855,1,2,3
14564858,1,1,2
14565372,1,0,1
14566792,1,2,3
14566995,1,1,2
14570028,1,1,2
14572422,1,0,1
14573415,1,0,1
14574162,1,4,5
14574167,1,2,3
14574951,1,0,1
14577594,1,2,3
14577821,1,0,1
14578564,1,1,2
14589340,1,1,2
14593296,1,0,1
14608764,1,3,4
14615214,1,1,2
14616203,1,0,1
14619600,1,2,3
14621479,1,0,1
14622340,1,0,1
14629939,1,0,1
14632610,1,1,2
14633791,1,0,1
14638113,1,2,3
14641787,1,0,1
14649234,1,0,1
14652467,1,0,1
14652906,1,0,1
14654121,1,2,3
14654231,1,1,2
14654901,1,0,1
14661925,1,0,1
14669549,1,2,3
14671518,1,0,1
14678264,1,1,2
14691845,1,3,4
14697079,1,1,2
14699724,1,0,1
14702074,1,0,1
14702504,1,0,1
14705216,1,2,3
14706648,1,2,3
14707322,1,3,4
14708466,1,0,1
14711395,1,1,2
14714496,1,0,1
14717914,1,0,1
14727120,1,2,3
14733264,1,3,4
14736868,1,3,4
14745916,1,0,1
14749319,1,0,1
14764691,1,1,2
14766559,1,1,2
14767563,1,0,1
14768656,1,0,1
14774552,1,0,1
14775050,1,3,4
14780417,1,0,1
14781971,1,0,1
14785495,1,2,3
14787331,1,3,4
14788607,1,0,1
14789146,1,3,4
14791307,1,1,2
14791311,1,0,1
14792497,1,1,2
14798210,1,0,1
14802899,1,0,1
14811111,1,2,3
14812437,1,0,1
14813141,1,1,2
14815420,1,1,2
14817209,1,0,1
14817416,1,1,2
14821723,1,1,2
14824763,1,2,3
14826029,1,0,1
14830349,1,1,2
14833495,1,0,1
14837898,1,0,1
14841020,1,1,2
14846641,1,1,2
14847441,1,3,4
14848157,1,1,2
14863886,1,0,1
14866363,1,0,1
14867598,1,0,1
14873767,1,0,1
14876670,1,1,2
14881017,1,1,2
14883371,1,1,2
14887632,1,0,1
14909405,1,2,3
14912419,1,1,2
14922512,1,2,3
14928677,1,0,1
14934249,1,1,2
14940354,1,2,3
14944622,1,0,1
14944682,1,2,3
14947595,1,1,2
14955576,1,0,1
14958150,1,0,1
14960658,1,1,2
14960844,1,0,1
14961008,1,0,1
14964459,1,0,1
14969374,1,0,1
14973204,1,3,4
14974901,1,1,2
14975793,1,3,4
14977045,1,0,1
14977152,1,1,2
14986841,1,3,4
14987379,1,2,3
14987880,1,3,4
14989473,1,1,2
14990801,1,0,1
14992464,1,1,2
14993191,1,0,1
14996706,1,2,3
14997156,1,3,4
14999393,1,1,2
15006126,1,1,2
15019616,1,1,2
15021854,1,0,1
15024983,1,0,1
15026755,1,2,3
15027151,1,0,1
15036408,1,2,3
15039009,1,1,2
15046640,1,1,2
15047326,1,1,2
15048944,1,2,3
15055811,1,0,1
15064082,1,1,2
15067826,1,1,2
15069354,1,0,1
15075835,1,1,2
15075885,1,4,5
15075933,1,2,3
15077409,1,0,1
15079601,1,2,3
15082105,1,2,3
15087024,1,0,1
15091129,1,1,2
15103056,1,3,4
15108422,1,1,2
15109312,1,1,2
15111876,1,2,3
15112244,1,3,4
15112978,1,0,1
15113764,1,0,1
15122176,1,2,3
15127751,1,0,1
15140422,1,0,1
15142606,1,2,3
15153843,1,2,3
15164070,1,0,1
15165978,1,0,1
15170902,1,2,3
15174190,1,2,3
15181137,1,0,1
15185504,1,0,1
15186189,1,0,1
15194195,1,2,3
15203926,1,1,2
15221733,1,0,1
15223328,1,0,1
15228493,1,0,1
15232506,1,3,4
15234546,1,1,2
15236573,1,1,2
15240735,1,3,4
15256790,1,0,1
15259662,1,1,2
15264675,1,1,2
15265392,1,1,2
15267925,1,1,2
15275791,1,0,1
15277487,1,2,3
15283606,1,0,1
15291560,1,0,1
15291566,1,2,3
15292715,1,0,1
15303063,1,0,1
15304326,1,0,1
15305732,1,0,1
15312805,1,0,1
15315325,1,0,1
15328031,1,2,3
15329159,1,0,1
15330934,1,0,1
15339275,1,0,1
15347925,1,0,1
15358651,1,0,1
15358710,1,2,3
15363272,1,1,2
15371083,1,1,2
15378365,1,1,2
15379047,1,0,1
15381023,1,2,3
15382034,1,1,2
15382980,1,0,1
15383021,1,2,3
15383318,1,2,3
15383688,1,0,1
15384793,1,0,1
15386144,1,2,3
15387187,1,0,1
15400044,1,0,1
15400522,1,0,1
15405523,1,0,1
15408476,1,2,3
15408769,1,0,1
15413220,1,0,1
15418895,1,0,1
15419731,1,0,1
15423378,1,0,1
15424449,1,0,1
15425471,1,0,1
15427846,1,0,1
15432028,1,1,2
15435104,1,1,2
15436436,1,2,3
15437195,1,2,3
15444711,1,1,2
15446531,1,3,4
15453154,1,0,1
15455314,1,0,1
15456464,1,0,1
15456529,1,0,1
15457581,1,2,3
15473027,1,3,4
15477283,1,0,1
15477303,1,0,1
15480029,1,1,2
15482100,1,3,4
15485272,1,1,2
15490533,1,2,3
15495117,1,3,4
15496157,1,1,2
15497454,1,0,1
15502132,1,0,1
15502487,1,0,1
15505525,1,0,1
15521063,1,1,2
15522566,1,2,3
15523287,1,2,3
15523531,1,1,2
15524636,1,0,1
15538558,1,0,1
15563882,1,0,1
15568860,1,0,1
15569348,1,0,1
15576928,1,2,3
15580570,1,3,4
15581211,1,3,4
15582291,1,0,1
15584019,1,1,2
15588456,1,1,2
15588945,1,0,1
15594266,1,2,3
15594535,1,0,1
15604914,1,3,4
15621026,1,0,1
15627065,1,0,1
15628127,1,0,1
15634050,1,0,1
15636658,1,0,1
15642796,1,1,2
15648567,1,1,2
15648677,1,0,1
15650397,1,1,2
15653159,1,0,1
15655665,1,3,4
15664775,1,3,4
15665455,1,0,1
15665623,1,0,1
15665657,1,0,1
15666463,1,2,3
15680413,1,0,1
15680627,1,0,1
15681817,1,0,1
15681823,1,0,1
15682492,1,2,3
15686175,1,0,1
15689207,1,0,1
15691612,1,0,1
15693446,1,0,1
15694971,1,1,2
15698824,1,0,1
15699021,1,0,1
15699801,1,2,3
15707229,1,0,1
15718600,1,2,3
15721702,1,0,1
15723433,1,0,1
15728396,1,0,1
15729628,1,0,1
15731259,1,3,4
15739485,1,3,4
15741261,1,0,1
15741545,1,0,1
15745908,1,2,3
15747034,1,0,1
15760262,1,0,1
15761592,1,0,1
15765108,1,3,4
15766780,1,1,2
15768688,1,0,1
15770620,1,0,1
15771631,1,0,1
15772453,1,0,1
15777611,1,2,3
15778433,1,0,1
15778901,1,0,1
15790927,1,2,3
15791902,1,2,3
15792110,1,0,1
15800009,1,0,1
15800897,1,2,3
15801372,1,1,2
15801584,1,2,3
15802389,1,0,1
15805105,1,0,1
15809934,1,0,1
15812846,1,0,1
15814618,1,0,1
15819729,1,2,3
15828747,1,0,1
15829574,1,2,3
15831330,1,1,2
15837659,1,3,4
15840508,1,0,1
15842984,1,2,3
15843023,1,1,2
15844488,1,1,2
15846999,1,2,3
15857836,1,2,3
15860579,1,0,1
15872935,1,1,2
15873978,1,2,3
15874822,1,1,2
15881414,1,0,1
15891116,1,0,1
15891653,1,1,2
15893354,1,1,2
15901107,1,3,4
15906188,1,2,3
15908631,1,2,3
15913402,1,0,1
15913759,1,0,1
15917225,1,2,3
15920162,1,0,1
15922626,1,1,2
15924344,1,0,1
15928958,1,0,1
15938350,1,2,3
15941247,1,0,1
15944116,1,1,2
15946280,1,2,3
15946493,1,3,4
15956846,1,1,2
15964350,1,2,3
15969593,1,1,2
15974935,1,3,4
15983455,1,1,2
15985333,1,1,2
15985545,1,0,1
15986474,1,0,1
15987376,1,2,3
15989625,1,0,1
15990298,1,1,2
15997652,1,0,1
15997746,1,1,2
15999260,1,4,5
16006323,1,1,2
16012783,1,1,2
16017195,1,4,5
16017822,1,0,1
16018777,1,2,3
16019408,1,1,2
16022366,1,1,2
16025774,1,2,3
16031631,1,2,3
16031640,1,3,4
16032135,1,1,2
16032777,1,2,3
16036710,1,0,1
16037293,1,0,1
16037479,1,2,3
16049979,1,2,3
16054206,1,0,1
16058182,1,0,1
16063672,1,1,2
16064676,1,0,1
16073639,1,4,5
16074341,1,3,4
16074587,1,4,5
16076328,1,2,3
16080092,1,1,2
16080737,1,0,1
16083185,1,0,1
16084074,1,1,2
16084306,1,0,1
16088522,1,0,1
16090559,1,2,3
16093070,1,0,1
16097979,1,0,1
16098365,1,1,2
16102376,1,0,1
16108918,1,0,1
16111057,1,2,3
16112120,1,1,2
16116457,1,2,3
16117237,1,1,2
16124215,1,2,3
16129704,1,3,4
16130623,1,0,1
16131717,1,1,2
16136895,1,1,2
16138853,1,1,2
16143206,1,0,1
16148005,1,0,1
16153317,1,1,2
16160950,1,2,3
16162149,1,1,2
16164155,1,2,3
16172966,1,0,1
16174702,1,4,5
16181537,1,3,4
16188661,1,0,1
16197726,1,0,1
16198497,1,0,1
16205677,1,2,3
16207323,1,1,2
16207341,1,2,3
16208086,1,3,4
16208851,1,1,2
16212799,1,2,3
16215602,1,3,4
16223021,1,3,4
16225571,1,1,2
16226005,1,4,5
16226435,1,3,4
16240174,1,0,1
16241078,1,3,4
16243317,1,0,1
16247032,1,0,1
16263018,1,2,3
16263791,1,1,2
16266914,1,2,3
16267717,1,2,3
16272844,1,4,5
16273867,1,0,1
16274552,1,1,2
16277974,1,0,1
16279125,1,1,2
16280091,1,2,3
16296203,1,0,1
16298862,1,0,1
16302376,1,0,1
16308424,1,1,2
16314465,1,2,3
16329666,1,2,3
16331855,1,1,2
16332326,1,2,3
16333273,1,2,3
16336119,1,0,1
16336140,1,0,1
16337670,1,0,1
16340092,1,2,3
16340686,1,2,3
16343260,1,2,3
16343453,1,1,2
16345682,1,1,2
16351005,1,2,3
16351191,1,1,2
16353245,1,2,3
16356201,1,2,3
16357757,1,0,1
16359176,1,0,1
16359303,1,2,3
16359486,1,2,3
16362574,1,1,2
16364644,1,1,2
16364781,1,2,3
16369206,1,0,1
16370204,1,1,2
16371593,1,0,1
16378093,1,2,3
16379909,1,2,3
16381360,1,1,2
16383617,1,1,2
16384315,1,0,1
16391986,1,0,1
16392266,1,1,2
16395066,1,0,1
16404954,1,0,1
16406600,1,3,4
16419807,1,1,2
16424596,1,0,1
16427096,1,2,3
16438083,1,0,1
16439494,1,1,2
16441933,1,2,3
16454598,1,1,2
16455330,1,0,1
16456733,1,0,1
16458650,1,0,1
16459001,1,2,3
16462029,1,1,2
16463676,1,1,2
16463981,1,0,1
16469711,1,1,2
16470445,1,1,2
16473691,1,1,2
16473790,1,1,2
16474465,1,1,2
16475634,1,0,1
16476647,1,2,3
16478325,1,0,1
16479874,1,2,3
16480825,1,0,1
16481893,1,3,4
16482183,1,2,3
16483007,1,0,1
16484806,1,0,1
16488155,1,0,1
16489159,1,1,2
16492861,1,1,2
16494852,1,0,1
16496667,1,0,1
16497486,1,0,1
16501803,1,0,1
16505411,1,3,4
16505927,1,0,1
16514757,1,0,1
16515382,1,0,1
16516557,1,1,2
16526295,1,2,3
16526794,1,1,2
16535535,1,0,1
16536476,1,0,1
16538850,1,0,1
16541214,1,2,3
16545081,1,0,1
16549005,1,0,1
16558837,1,2,3
16560737,1,0,1
16561294,1,0,1
16565243,1,0,1
16566808,1,1,2
16570399,1,3,4
16575660,1,0,1
16577723,1,1,2
16581570,1,0,1
16583986,1,2,3
16584668,1,1,2
16591349,1,0,1
16591710,1,0,1
16599623,1,1,2
16601559,1,2,3
16601566,1,3,4
16602052,1,3,4
16613236,1,1,2
16618278,1,1,2
16623113,1,3,4
16626690,1,1,2
16634962,1,1,2
16646176,1,2,3
16647735,1,1,2
16656127,1,0,1
16664012,1,0,1
16664850,1,0,1
16673485,1,1,2
16679887,1,0,1
16684261,1,0,1
16700221,1,2,3
16706169,1,3,4
16707857,1,4,5
16709178,1,2,3
16710230,1,1,2
16719912,1,0,1
16721086,1,0,1
16725276,1,1,2
16744372,1,2,3
16744496,1,1,2
16746723,1,0,1
16753122,1,0,1
16755215,1,1,2
16773608,1,2,3
16788737,1,2,3
16790377,1,2,3
16790718,1,2,3
16793196,1,2,3
16796668,1,0,1
16797551,1,1,2
16799241,1,1,2
16803787,1,1,2
16806592,1,0,1
16812059,1,1,2
16813992,1,3,4
16816250,1,0,1
16819713,1,2,3
16819762,1,3,4
16825062,1,0,1
16828819,1,1,2
16834207,1,2,3
16834348,1,1,2
16840716,1,0,1
16854594,1,0,1
16855608,1,1,2
16855888,1,1,2
16858134,1,0,1
16865583,1,1,2
16865671,1,0,1
16868472,1,0,1
16869803,1,0,1
16874038,1,0,1
16874223,1,0,1
16876752,1,2,3
16880274,1,0,1
16882450,1,0,1
16883288,1,0,1
16889306,1,0,1
16893929,1,2,3
16894344,1,0,1
16897555,1,0,1
16898332,1,3,4
16898694,1,1,2
16898702,1,2,3
16904352,1,0,1
16906308,1,1,2
16912954,1,0,1
16942732,1,1,2
16944247,1,0,1
16948493,1,2,3
16960221,1,0,1
16961879,1,0,1
16967973,1,1,2
16974256,1,0,1
16975259,1,0,1
16980455,1,3,4
16981465,1,1,2
16988085,1,0,1
16991114,1,2,3
16992766,1,2,3
17001490,1,2,3
17002673,1,0,1
17002903,1,0,1
17004629,1,2,3
17011811,1,0,1
17012502,1,0,1
17016516,1,0,1
17022355,1,0,1
17025874,1,0,1
17027632,1,2,3
17037383,1,1,2
17041906,1,3,4
17043217,1,1,2
17044848,1,0,1
17044902,1,2,3
17049899,1,1,2
17054818,1,0,1
17055129,1,2,3
17072698,1,1,2
17079503,1,1,2
17079682,1,1,2
17094747,1,0,1
17108474,1,1,2
17117462,1,0,1
17118629,1,0,1
17119618,1,0,1
17121424,1,0,1
17130131,1,0,1
17137640,1,0,1
17141163,1,3,4
17142689,1,2,3
17145862,1,2,3
17147132,1,4,5
17147223,1,3,4
17147341,1,2,3
17147436,1,0,1
17147972,1,0,1
17159211,1,2,3
17163481,1,2,3
17168438,1,1,2
17169157,1,1,2
17176716,1,0,1
17194555,1,1,2
17197717,1,2,3
17199087,1,1,2
17202594,1,1,2
17207064,1,1,2
17211604,1,0,1
17214980,1,1,2
17223314,1,0,1
17223391,1,2,3
17224806,1,1,2
17238361,1,2,3
17240745,1,0,1
17244070,1,1,2
17250722,1,1,2
17257950,1,0,1
17264272,1,0,1
17267142,1,1,2
17267592,1,0,1
17268641,1,0,1
17273110,1,0,1
17275550,1,0,1
17277972,1,0,1
17282699,1,1,2
17285969,1,2,3
17289147,1,1,2
17296185,1,1,2
17311373,1,2,3
17327054,1,3,4
17327256,1,2,3
17328944,1,0,1
17355357,1,2,3
17358422,1,0,1
17367246,1,1,2
17368513,1,0,1
17368825,1,0,1
17377456,1,0,1
17389977,1,0,1
17400747,1,2,3
17408007,1,3,4
17410206,1,0,1
17417070,1,0,1
17424952,1,0,1
17426089,1,0,1
17428815,1,0,1
17435315,1,0,1
17441664,1,3,4
17447524,1,0,1
17449688,1,0,1
17452271,1,1,2
17452338,1,3,4
17454490,1,0,1
17465253,1,1,2
17473360,1,0,1
17475637,1,1,2
17477622,1,1,2
17486195,1,0,1
17492377,1,2,3
17494297,1,0,1
17503876,1,0,1
17508305,1,0,1
17512866,1,1,2
17514357,1,0,1
17518040,1,1,2
17521435,1,3,4
17522884,1,0,1
17523962,1,2,3
17525507,1,0,1
17527237,1,2,3
17528868,1,0,1
17529242,1,0,1
17539405,1,0,1
17559704,1,2,3
17567828,1,4,5
17570448,1,1,2
17583317,1,0,1
17595133,1,0,1
17597908,1,0,1
17614452,1,1,2
17618943,1,0,1
17625434,1,3,4
17633646,1,2,3
17639126,1,0,1
17667885,1,0,1
17668502,1,2,3
17671557,1,0,1
17675379,1,0,1
17675405,1,2,3
17681869,1,4,5
17692894,1,0,1
17693461,1,0,1
17695578,1,0,1
17717430,1,1,2
17736232,1,3,4
17736978,1,1,2
17737614,1,3,4
17738295,1,1,2
17738802,1,0,1
17739728,1,1,2
17743167,1,0,1
17748048,1,0,1
17749086,1,1,2
17756054,1,2,3
17757577,1,0,1
17757642,1,3,4
17757689,1,0,1
17760789,1,2,3
17760951,1,1,2
17763481,1,0,1
17765336,1,1,2
17769174,1,2,3
17769262,1,0,1
17770553,1,0,1
17774220,1,0,1
17776804,1,0,1
17781206,1,2,3
17785741,1,1,2
17794712,1,1,2
17794773,1,1,2
17798627,1,1,2
17801414,1,0,1
17815602,1,2,3
17816173,1,1,2
17818921,1,0,1
17821552,1,0,1
17824071,1,0,1
17839296,1,1,2
17841403,1,0,1
17844692,1,2,3
17845574,1,0,1
17847906,1,2,3
17850912,1,0,1
17851253,1,0,1
17851886,1,0,1
17858072,1,0,1
17860474,1,2,3
17866831,1,2,3
17869689,1,0,1
17872402,1,0,1
17873593,1,0,1
17877944,1,0,1
17881467,1,1,2
17885850,1,0,1
17889192,1,1,2
17889609,1,0,1
17890544,1,2,3
17893073,1,1,2
17902913,1,0,1
17903154,1,1,2
17903155,1,1,2
17904132,1,0,1
17904499,1,0,1
17906346,1,1,2
17920623,1,0,1
17921404,1,2,3
17924012,1,0,1
17924258,1,1,2
17926425,1,0,1
17926842,1,1,2
17934912,1,2,3
17937043,1,1,2
17941504,1,3,4
17944423,1,3,4
17948947,1,0,1
17951903,1,0,1
17956502,1,0,1
17958364,1,0,1
17964884,1,0,1
17966463,1,1,2
17968882,1,3,4
17971747,1,3,4
17985482,1,3,4
17985565,1,2,3
17993908,1,0,1
17999615,1,0,1
18002867,1,0,1
18006911,1,0,1
18006959,1,2,3
18008931,1,0,1
18022320,1,3,4
18023470,1,0,1
18025353,1,0,1
18027198,1,0,1
18029564,1,0,1
18029837,1,0,1
18052599,1,2,3
18056097,1,0,1
18059424,1,2,3
18060399,1,0,1
18061294,1,0,1
18064178,1,0,1
18068341,1,0,1
18074560,1,0,1
18075443,1,0,1
18079161,1,0,1
18082273,1,0,1
18086309,1,3,4
18088278,1,0,1
18091968,1,0,1
18107739,1,3,4
18111280,1,3,4
18116303,1,0,1
18119582,1,1,2
18122941,1,2,3
18124790,1,3,4
18124830,1,1,2
18137655,1,1,2
18142127,1,0,1
18142658,1,0,1
18143449,1,1,2
18143695,1,0,1
18145927,1,0,1
18149302,1,0,1
18154414,1,0,1
18160619,1,0,1
18163186,1,0,1
18170860,1,0,1
18190202,1,0,1
18191382,1,1,2
18195424,1,1,2
18195551,1,1,2
18196811,1,0,1
18197729,1,0,1
18200549,1,0,1
18200888,1,2,3
18201787,1,3,4
18202240,1,0,1
18204833,1,3,4
18210635,1,1,2
18213072,1,0,1
18224920,1,0,1
18225367,1,2,3
18231735,1,0,1
18236195,1,0,1
18239308,1,2,3
18243223,1,0,1
18245998,1,1,2
18246630,1,0,1
18249279,1,0,1
18249297,1,2,3
18250854,1,0,1
18255911,1,2,3
18256552,1,2,3
18257579,1,0,1
18258508,1,2,3
18259055,1,0,1
18260331,1,1,2
18261628,1,2,3
18290170,1,1,2
18299928,1,0,1
18301360,1,1,2
18301810,1,3,4
18302779,1,0,1
18314234,1,0,1
18319546,1,3,4
18324199,1,3,4
18325400,1,0,1
18325504,1,3,4
18327851,1,0,1
18334031,1,1,2
18335424,1,1,2
18338331,1,0,1
18344654,1,1,2
18346062,1,2,3
18346966,1,2,3
18347836,1,0,1
18350634,1,0,1
18359602,1,0,1
18367081,1,0,1
18368976,1,0,1
18373853,1,1,2
18373898,1,0,1
18374159,1,0,1
18377907,1,1,2
18380551,1,0,1
18382184,1,1,2
18392095,1,0,1
18393982,1,2,3
18400525,1,1,2
18401772,1,0,1
18402226,1,1,2
18404425,1,0,1
18410119,1,0,1
18412499,1,0,1
18416673,1,1,2
18418348,1,0,1
18420857,1,0,1
18422575,1,0,1
18422973,1,1,2
18429083,1,0,1
18429249,1,0,1
18432087,1,0,1
18437529,1,0,1
18442567,1,0,1
18443986,1,1,2
18445181,1,0,1
18450286,1,1,2
18452147,1,1,2
18458063,1,1,2
18458953,1,3,4
18460479,1,0,1
18464266,1,2,3
18464705,1,0,1
18465519,1,2,3
18467251,1,0,1
18472424,1,1,2
18478067,1,2,3
18479820,1,4,5
18482912,1,4,5
18486002,1,1,2
18489148,1,2,3
18490463,1,0,1
18494981,1,1,2
18497982,1,0,1
18505500,1,0,1
18510073,1,0,1
18510396,1,0,1
18514659,1,1,2
18516303,1,1,2
18527116,1,0,1
18527971,1,1,2
18528086,1,0,1
18531825,1,0,1
18533000,1,0,1
18534569,1,0,1
18534622,1,4,5
18538833,1,3,4
18539652,1,2,3
18541176,1,0,1
18543258,1,1,2
18545878,1,2,3
18547023,1,0,1
18547695,1,0,1
18548853,1,0,1
18551125,1,1,2
18565000,1,1,2
18571798,1,0,1
18587165,1,3,4
18606294,1,0,1
18608619,1,0,1
18608764,1,1,2
18611224,1,0,1
18611469,1,1,2
18611635,1,1,2
18612440,1,2,3
18613689,1,0,1
18616891,1,0,1
18618463,1,2,3
18618743,1,0,1
18625807,1,1,2
18629331,1,1,2
18638852,1,1,2
18641724,1,1,2
18642171,1,1,2
18646561,1,2,3
18648110,1,1,2
18651836,1,0,1
18652879,1,1,2
18653324,1,1,2
18655847,1,1,2
18658644,1,0,1
18663625,1,0,1
18665937,1,2,3
18678196,1,4,5
18688121,1,0,1
18697843,1,1,2
18703271,1,0,1
18711934,1,3,4
18720386,1,0,1
18723269,1,0,1
18725923,1,1,2
18731677,1,2,3
18731863,1,0,1
18738047,1,2,3
18757892,1,2,3
18772999,1,0,1
18774140,1,3,4
18778401,1,0,1
18780713,1,0,1
18786885,1,1,2
18787732,1,0,1
18793526,1,0,1
18799913,1,0,1
18800527,1,0,1
18802895,1,0,1
18804231,1,2,3
18810536,1,0,1
18814243,1,2,3
18827511,1,1,2
18834557,1,1,2
18842785,1,0,1
18853059,1,0,1
18853299,1,0,1
18853454,1,1,2
18854072,1,1,2
18860792,1,0,1
18871716,1,3,4
18888561,1,0,1
18890736,1,0,1
18891961,1,1,2
18893580,1,1,2
18895276,1,2,3
18907423,1,0,1
18913137,1,0,1
18914379,1,1,2
18916362,1,0,1
18925057,1,2,3
18925721,1,0,1
18926843,1,0,1
18932315,1,0,1
18937417,1,1,2
18941023,1,0,1
18941168,1,2,3
18942393,1,1,2
18949311,1,2,3
18960672,1,1,2
18961988,1,1,2
18962806,1,1,2
18969508,1,1,2
18972560,1,0,1
18983673,1,3,4
18998877,1,0,1
19003777,1,0,1
19004939,1,4,5
19008298,1,1,2
19026735,1,3,4
19030941,1,0,1
19031466,1,1,2
19031731,1,2,3
19040537,1,0,1
19044132,1,0,1
19050219,1,1,2
19050423,1,0,1
19066258,1,0,1
19069406,1,0,1
19070298,1,1,2
19070347,1,0,1
19074802,1,1,2
19077055,1,0,1
19083393,1,0,1
19084455,1,1,2
19084928,1,1,2
19086367,1,1,2
19087309,1,1,2
19091728,1,0,1
19093999,1,0,1
19095909,1,0,1
19095942,1,0,1
19097047,1,1,2
19098412,1,1,2
19107878,1,2,3
19120657,1,0,1
19121098,1,3,4
19122350,1,1,2
19123162,1,0,1
19127931,1,3,4
19143585,1,3,4
19145560,1,1,2
19149096,1,0,1
19160985,1,0,1
19166136,1,2,3
19166900,1,0,1
19167833,1,0,1
19168381,1,1,2
19171764,1,0,1
19173370,1,2,3
19175078,1,0,1
19175654,1,1,2
19182617,1,1,2
19184998,1,1,2
19188132,1,1,2
19190291,1,0,1
19202733,1,0,1
19204812,1,3,4
19205806,1,0,1
19209094,1,0,1
19210688,1,0,1
19212154,1,1,2
19215223,1,1,2
19216060,1,1,2
19216545,1,0,1
19220761,1,0,1
19220785,1,0,1
19235902,1,1,2
19241544,1,0,1
19241940,1,0,1
19245863,1,3,4
19255147,1,2,3
19262570,1,0,1
19271211,1,2,3
19272465,1,0,1
19273857,1,0,1
19277842,1,0,1
19287545,1,0,1
19296516,1,0,1
19299983,1,1,2
19301877,1,0,1
19303795,1,0,1
19308107,1,0,1
19314238,1,0,1
19316932,1,0,1
19320565,1,0,1
19326132,1,0,1
19333349,1,1,2
19338425,1,0,1
19340122,1,0,1
19340399,1,0,1
19350366,1,0,1
19351111,1,3,4
19353949,1,1,2
19359332,1,0,1
19360517,1,0,1
19360717,1,2,3
19360843,1,1,2
19363969,1,0,1
19371321,1,0,1
19377646,1,0,1
19379441,1,0,1
19381857,1,0,1
19398213,1,0,1
19399396,1,3,4
19412308,1,2,3
19412957,1,0,1
19419281,1,1,2
19439467,1,1,2
19439876,1,0,1
19456704,1,0,1
19463496,1,0,1
19473108,1,0,1
